NUM_BANKCARD_QUERIES_LAST_6_MO,S207A,CO06S,TK0901,SCRG063,AT01S,AT20S,RVLR03,BC101S,G980S,BKUTIL,IQT9421,REH5030,CAMPAIGN_ID,CAMPAIGN_SUB_CD,UNDRWRTE_STRAT_IN,CRED_BUREAU_LOC_CD,FICO_SCORE,FICO_FACTOR_1,CRED_SCORE_1,RISK_SCORE_1,RISK_SCORE_1_FACTOR_1,CRED_SCORE_2,RISK_SCORE_2,INMARKET_IN,UNDER18_IN,DECEASED_IN,FROZEN_CREDRPT_IN,BANK_ACCT_CD,EXTEND_FRAUD_ALERT_IN,OLLO_OPEN_ACCT_CT,RECENT_APPL_IN,ATP_MAX_CREDIT_LINE,FAILED_ATP_IN,BUREAU_ERROR_CD,CONSUMER_STMT_TYPE_IN,BUREAU_MSG_CD_LIST,FRAUD_SHIELD_TYPE_LIST,DECISION_CD,CREDIT_LINE_AMT,CASH_LINE_AMT,LTR_TEMPLATE_ID,ADVERSE_ACT_RSN_1,ADVERSE_ACT_RSN_2,ADVERSE_ACT_RSN_3,ADVERSE_ACT_RSN_4,POLICY_RULES_USED,POST_BUR_RND_NUM_1,VANTAGE_SCORE,ALL0100,ALL0300,ALL2356,ALL5020,ALL5030,ALL5045,ALL5301,ALL5830,ALL8164,ALL8220,ALL9210,ALL9220,BCA5020,BCC0416,BCC5030,BCC7140,IQB9416,MTA5830,FIP5020,TU_VANTAGE_3,TU_VANT_3_FACTOR_1,TU_VANT_3_FACTOR_2,TU_VANT_3_FACTOR_3,TU_VANT_3_FACTOR_4,TU_VANT_3_FACTOR_5,TU_STATUS,LN_STATUS,CUST_MOD_3_FIN_SCR,CUST_MOD_3_FIN_SCR_DEC,CUST_MOD_3_TIMEOUT,CUST_MOD_3_ERROR,CUST_MOD_4_FIN_SCR,CUST_MOD_4_FIN_SCR_DEC,CUST_MOD_4_TIMEOUT,CUST_MOD_4_ERROR,CUST_MOD_6_FIN_SCR,CUST_MOD_6_FIN_SCR_DEC,CUST_MOD_6_TIMEOUT,CUST_MOD_6_ERROR,CUST_MOD_7_FIN_SCR,CUST_MOD_7_FIN_SCR_DEC,CUST_MOD_7_TIMEOUT,CUST_MOD_7_ERROR,CUST_MOD_3_FIN_SCR_RANKED_AR,CUST_MOD_6_FIN_SCR_RANKED_AR,SSNAWF3Y,TFRAA6M,TFRAA1Y,TFRANDOB2Y,TFRANDOB3Y,TFRANDOB6M,TFRANDOB1Y,IDFS
0,13,-1,-2,0,8,188,0,3092,1,77,0,3455,95,5,8,5,655,38,659,7,18,713,6,Y,N,N,N,1,N,0,N,215130,N,,,57,1121,A,1100,330,,,,,,A003,395,613,10,7,0,3455,3455,0,0,107,9996,204,13,13,3455,1,3455,86,0,999999998,999999998,662,98,14,12,8,2,Y,,4.244529724,3,N,N,3.950572014,3,N,N,0,448,,,7.002376556,448,N,N,,,FALSE,0,0,0,0,0,0,449
5,8,-1,-3,0,26,137,0,-5,1,0,1,999999997,95,7,8,5,586,38,605,9,18,663,9,Y,N,N,N,1,N,0,N,68247,N,,,57,,A,300,90,,,,,,A003,0,620,25,23,0,43635,43635,0,0,91,9996,137,11,11,999999997,0,999999997,997,4,999999997,999999997,651,98,47,14,12,2,Y,,23.71383667,8,N,N,39.14033508,10,N,N,0,448,,,9.926923752,448,N,N,2068      2016      2034      2018,,FALSE,0,0,0,0,0,0,536
0,19,-1,-3,0,24,269,921,921,0,86,0,921,95,5,8,5,674,38,673,6,18,735,5,Y,N,N,N,2,N,0,N,-3019058,Y,,,57,2171921,D,0,0,1002,1107,,,,1107,41,664,27,23,0,921,921,0,0,70,9996,269,22,22,921,2,921,97,0,999999997,999999998,672,98,14,15,30,2,Y,,5.885007858,4,N,N,3.635979652,2,N,N,0,448,,,3.849179268,448,N,N,,,,,,,,,,0
2,-1,-1,-2,0,8,28,0,3068,6,27,0,3158,23,2,6,5,652,40,672,6,13,727,5,Y,N,N,N,1,N,0,N,80325,N,,,57,,A,1500,450,,,,,,A003,950,0,8,8,0,32236,32236,0,0,584,9996,28,49,49,3158,7,3158,29,1,999999998,999999998,662,98,12,14,31,2,Y,,6.6646595,4,N,N,7.237920761,4,N,N,0,448,,,0,448,,,2067      2095      2110,,FALSE,0,0,0,0,0,0,747
4,10,-2,-3,0,21,243,0,674,1,96,0,724,23,3,6,5,638,38,594,10,18,668,9,Y,N,N,N,1,N,0,N,98929,N,,,57,1032021,D,0,0,1002,2049,2016,2018,2107,1060,3,0,24,24,0,724,724,0,0,78,9996,243,14,14,674,1,674,96,2,999999997,999999997,665,98,14,30,15,2,Y,,19.10507202,8,N,N,26.59594727,9,N,N,0,448,,,0,448,,,2049      2016      2018      2107,,,,,,,,,0
0,17,-1,-2,0,22,163,0,0,0,0,0,901,23,3,6,5,692,38,697,4,1033,763,3,Y,N,N,N,1,N,0,N,101526,N,,,57,21,A,2200,660,,,,,,A003,806,0,21,21,0,901,901,0,0,81,9996,163,40,40,0,1,0,0,0,999999998,999999997,689,98,14,12,30,2,Y,,7.112624168,4,N,N,4.965107918,3,N,N,0,448,,,0,448,,,2016      2049      2110      2107,,FALSE,0,0,0,0,0,0,810
1,23,-1,-2,0,18,188,3364,3364,1,82,0,3364,23,2,6,5,680,38,664,6,1034,703,7,Y,N,N,N,1,N,0,N,60747,N,,,57,21,A,500,150,,,,,,A003,909,0,19,18,0,4303,4303,0,0,204,9996,188,27,27,3364,3,3364,83,0,999999998,999999998,672,98,14,32,12,2,Y,,8.70993042,5,N,N,12.32681084,6,N,N,0,448,,,0,448,,,2018      2017      2120      2061,,FALSE,0,0,0,0,0,0,513
4,-1,-2,885,0,26,147,0,625,7,6,2,1825,23,1,6,5,612,38,600,9,K6,665,9,Y,N,N,N,1,N,0,N,251526,N,,,57,921,D,0,0,1002,1018,,,,1018,541,0,28,25,1,73814,73814,1289,1150,753,19,147,9999,9999,625,4,625,6,3,465,4336,717,39,12,7,34,9,Y,,27.07792664,9,N,N,20.38140869,8,N,N,0,448,,,0,448,,,2034      2050      2060      2018,,,,,,,,,0
2,-1,-1,-2,0,19,160,3522,4121,1,76,1,4253,23,1,6,5,648,40,671,6,P6,733,5,Y,N,N,N,1,N,0,N,25942,N,,,57,1121,A,1200,360,,,,,,A003,691,0,23,23,0,15217,15217,0,0,534,9996,164,9999,9999,3522,4,3522,77,1,999999997,999999998,676,12,95,63,4,8,Y,,8.681215286,5,N,N,9.093643188,5,N,N,0,448,,,0,448,,,2049      2067      2007      2068,,FALSE,0,0,0,0,0,0,558
0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,8,,0,,0,0,,0,0,,,,,2,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
3,6,-1,-2,0,40,141,0,344,1,9,0,344,23,2,6,5,637,38,685,5,18,750,4,Y,N,N,N,2,N,0,N,25909,N,,,57,21,A,3000,900,,,,,,A003,348,0,39,37,0,20882,20882,0,0,1092,9996,141,10,10,344,1,344,34,1,999999998,999999998,692,98,14,15,12,2,Y,,3.410863876,2,N,N,1.902599335,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,522
0,30,-1,-2,0,22,135,22,479,2,23,1,621,23,2,6,5,677,38,684,5,D1,726,5,Y,N,N,N,1,N,0,N,50519,N,,,57,21,A,1600,480,,,,,,A003,522,0,23,20,0,29701,29701,0,0,640,9996,135,32,32,445,1,445,59,0,999999997,999999998,651,98,85,14,12,2,Y,,5.447016716,4,N,N,3.86716938,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,636
1,-1,-2,-3,0,15,146,4625,4625,3,68,0,4882,23,5,6,5,627,38,621,9,P6,736,5,Y,N,N,N,1,N,0,N,110205,N,,,57,11,D,0,0,1002,2030,2050,2095,2033,1060,639,0,20,18,0,237161,237161,0,0,2032,36,343,9999,9999,4625,5,4625,87,0,1316,3186,581,4,12,7,63,6,Y,,18.67575073,8,N,N,18.10522461,7,N,N,0,448,,,0,448,,,2030      2050      2095      2033,,,,,,,,,0
4,0,0,0,0,0,0,0,0,0,0,0,999999997,23,2,6,3,9002,,706,3,18,717,6,Y,N,N,N,2,N,0,N,65357,N,,,57,,D,0,0,1003,1131,,,,1131,933,0,18,18,97,999999997,999999997,999999997,0,999999997,9996,269,11,11,999999997,0,999999997,997,1,999999997,999999998,,,,,,,,,0,448,,,0,448,,,0,448,,,0,448,,,,,,,,,,,,0
0,9,-1,-2,0,14,123,482,482,-4,96,0,482,23,3,6,5,566,38,601,9,18,657,9,Y,N,N,N,1,N,0,N,67662,N,,,57,,D,0,0,1002,38,13,10,19,1028,957,0,14,13,0,4371,4371,0,0,381,9996,123,11,11,482,1,482,96,0,999999998,999999998,559,98,15,63,18,1,Y,,16.88380432,7,N,N,12.45040035,6,N,N,0,448,,,0,448,,,2034      2016      2110,,,,,,,,,0
1,72,-1,-2,0,15,121,0,0,1,0,0,509,95,7,8,5,652,38,641,8,D2,686,8,Y,N,N,N,1,N,0,N,133831,N,,,57,21,A,300,90,,,,,,A003,787,632,17,17,0,119881,119881,0,0,1295,9996,121,74,74,999999997,0,999999997,997,0,685,999999998,638,98,47,14,12,2,Y,,13.22302437,6,N,N,11.54967403,6,N,N,0,448,,,10.08126163,448,N,N,2116      2031      2016      2110,,FALSE,0,0,0,0,0,0,637
1,12,-1,-3,0,22,172,0,276,0,55,0,276,95,5,8,5,670,38,701,4,18,767,3,Y,N,N,N,1,N,0,N,227695,N,,,57,21,A,2600,780,,,,,,A003,531,680,24,23,0,276,276,0,0,25,9996,179,16,16,276,1,276,55,1,999999997,999999998,675,98,14,12,30,2,Y,,1.168377876,1,N,N,1.066226006,1,N,N,0,448,,,3.186080933,448,N,N,,,FALSE,0,0,0,0,0,0,863
1,19,-2,-3,0,17,237,0,-5,0,0,0,999999997,95,5,8,5,648,38,720,3,18,726,5,Y,N,N,N,1,N,0,N,535065,N,,,57,21,A,1900,570,,,,,,A003,446,676,19,19,1,26902,26902,0,0,353,32,237,20,20,999999997,0,999999997,997,0,999999996,999999998,665,98,47,14,15,2,Y,,2.033599854,1,N,N,2.893476486,2,N,N,0,448,,,1.639780998,448,N,N,,,FALSE,0,0,0,0,0,0,508
1,-1,-1,-2,0,10,395,0,0,1,0,0,991,23,1,6,5,753,10,729,2,D1,752,4,Y,N,N,N,2,N,0,N,55909,N,,,57,121,A,1400,420,,,,,,A003,785,0,11,10,0,991,991,0,0,28,9996,211,9999,9999,0,2,0,0,1,999999998,999999998,679,95,32,4,8,12,Y,,4.742895126,3,N,N,9.26140976,5,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,727
2,-1,-1,-3,0,11,152,349,9777,4,81,0,9777,23,2,6,5,587,38,599,9,P6,672,9,Y,N,N,N,1,N,0,N,307078,N,,,57,21,D,0,0,1002,2030,2050,2059,2120,1060,857,0,13,11,0,24715,24715,0,0,734,9996,162,87,87,9777,5,9777,81,1,999999998,999999998,579,98,15,63,32,1,Y,,31.1937561,9,N,N,25.06338501,8,N,N,0,448,,,0,448,,,2030      2050      2059      2120,,,,,,,,,0
0,-1,-2,-3,0,8,138,939,1230,1,77,0,1230,95,7,8,5,685,40,621,9,34,661,9,Y,N,N,N,1,N,0,N,161494,N,,,57,121,A,300,90,,,,,,A003,543,652,8,8,0,18020,24147,0,0,893,9996,138,9999,9999,1230,2,1230,77,0,999999998,999999998,666,12,14,63,32,10,Y,,18.70222473,8,N,N,18.03302002,7,N,N,0,448,,,8.910414696,448,N,N,2110      2016      2060      2124,,FALSE,0,0,0,0,0,0,779
6,-1,-2,-2,0,27,85,1441,1940,1,9,0,1940,23,1,6,5,705,39,678,5,34,747,4,Y,N,N,N,1,N,0,N,95455,N,,,57,11121,A,1800,540,,,,,,A003,260,0,26,26,0,21944,21944,0,4191,502,15,122,9999,9999,1940,9,1896,13,1,999999998,999999998,653,12,14,63,85,10,Y,,3.926199913,3,N,N,3.944355965,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,674
2,52,-2,-2,0,17,228,0,877,0,10,0,1038,23,4,6,5,708,38,775,1,20,817,1,Y,N,N,N,2,N,0,N,82305,N,,,57,21,A,3000,900,,,,,,A003,158,0,18,16,0,6830,6830,0,0,253,9996,228,53,53,938,3,938,10,1,999999997,999999998,735,98,14,12,85,2,Y,,0.757272422,1,N,N,0.74688679,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,627
2,-1,-2,-3,0,38,172,123,1298,1,82,0,1788,23,1,6,5,606,39,633,8,18,708,6,Y,N,N,N,1,N,0,N,150812,N,,,57,1121,A,800,240,,,,,,A003,25,0,29,24,0,17423,17423,0,0,1124,15,172,9999,9999,1298,2,1298,81,0,999999997,12252,679,39,61,12,34,9,Y,,11.06949043,6,N,N,10.61425495,6,N,N,0,448,,,0,448,,,2033      2121      2012      2083,,FALSE,0,0,0,0,0,0,572
0,12,-1,-2,0,15,388,0,236,2,24,0,236,95,0,4,5,654,38,712,3,20,763,3,Y,N,N,N,2,N,0,N,93019,N,,,57,21,A,2500,750,,,,,,A003,800,726,16,16,0,17838,17838,0,0,562,9996,388,12,12,236,1,236,24,1,999999998,999999998,717,98,14,15,85,2,Y,,4.756093979,3,N,N,3.458735466,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,618
1,80,-1,-3,0,24,249,4184,4390,1,53,0,999999999,23,2,6,5,9003,,4,99,,4,99,Y,N,N,N,1,N,0,N,136364,N,,,57,19212731,D,0,0,1003,1131,,,,11311131,55,0,99,99,0,999999999,999999999,0,999999999,999999999,9999,9999,9999,9999,999999999,99,999999999,999,1,999999999,999999999,669,98,14,32,12,2,Y,,39.71928406,10,N,N,12.66463661,6,N,N,0,448,,,0,448,,,,,,,,,,,,0
5,11,-1,-3,0,5,221,0,228,3,16,0,424,95,5,8,5,613,38,638,8,1039,702,7,Y,N,N,N,2,N,0,N,53571,N,,,57,,A,600,180,,,,,,A003,860,661,6,6,0,19447,19447,0,0,433,9996,221,75,75,424,2,424,30,2,999999998,999999997,653,98,14,30,8,2,Y,,24.4125824,8,N,N,17.25967407,7,N,N,0,448,,,5.668615341,448,N,N,2116      2110      2049      2016,,FALSE,0,0,0,0,0,0,711
2,22,-1,-2,0,18,162,863,5497,0,93,0,8335,23,2,6,5,673,38,645,8,P6,742,4,Y,N,N,N,1,N,0,N,100877,N,,,57,21,A,1200,360,,,,,,A003,436,0,19,19,0,108264,108264,0,0,1393,9996,253,22,22,5497,2,5497,93,0,833,999999997,598,98,15,4,79,1,Y,,5.494983673,4,N,N,12.25496769,6,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,460
2,-1,-2,-3,0,35,179,4491,5933,2,94,0,6546,23,1,6,5,627,38,604,9,P6,694,7,Y,N,N,N,1,N,0,N,170617,N,,,57,21,D,0,0,1002,2030,2050,2095,2016,1060,253,0,35,24,0,53302,53302,0,1249,828,30,179,9999,9999,5933,6,5933,96,1,999999998,999999998,610,4,12,95,63,6,Y,,18.65049744,8,N,N,37.98948669,10,N,N,0,448,,,0,448,,,2030      2050      2095      2016,,,,,,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,999999997,23,2,6,3,9002,,721,3,18,720,6,Y,N,N,N,1,N,0,N,76104,N,,,57,1121,D,0,0,1003,1131,,,,1131,650,0,7,7,97,999999997,999999997,999999997,0,999999997,9996,299,10,10,999999997,0,999999997,997,0,999999997,999999998,,,,,,,,,0,448,,,0,448,,,0,448,,,0,448,,,,,,,,,,,,0
0,-1,-1,-3,0,28,227,9033,12638,0,73,0,12834,23,2,6,5,655,38,676,6,P6,774,3,Y,N,N,N,1,N,0,N,220032,N,,,57,21,A,1800,540,,,,,,A003,246,0,34,34,0,127150,127150,0,0,2223,9996,227,90,90,12638,4,12638,94,0,341,999999998,635,98,32,14,34,2,Y,,9.088618279,5,N,N,6.677639008,4,N,N,0,448,,,0,448,,,2050      2036      2059      2117,,FALSE,0,0,0,0,0,0,435
4,-1,-1,-2,0,29,126,0,13894,2,62,0,15600,23,2,6,5,687,40,670,6,P6,761,3,Y,N,N,N,2,N,0,N,174091,N,,,57,1721,A,2200,660,,,,,,A003,579,0,27,26,0,276702,276702,0,0,2880,9996,116,95,95,13894,2,13894,91,2,1285,999999997,628,98,34,14,12,2,Y,,6.382606506,4,N,N,4.578561783,3,N,N,0,448,,,0,448,,,2117      2053      2031      2107,,FALSE,0,0,0,0,0,0,848
0,-1,-2,-3,0,9,174,0,0,-4,0,0,83,23,2,6,5,618,38,707,3,R3,715,6,Y,N,N,N,1,N,0,N,264253,N,,,57,1031121,A,1200,360,,,,,,A003,174,0,9,9,0,83,83,0,0,28,9996,341,107,107,999999997,0,999999997,997,0,999999997,999999998,667,98,47,14,8,2,Y,,3.865682602,3,N,N,3.211453438,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,679
1,-1,-2,138,1,24,207,0,3853,0,49,0,6617,23,1,6,5,530,38,657,7,34,667,9,Y,N,N,N,1,N,0,N,22890,N,,,57,1121,D,0,0,1002,1018,1019,,,10181019,20,0,32,25,1,635053,635053,4112,66592,3628,67,227,9999,9999,4112,1,4112,103,1,3387,999999998,551,4,12,57,76,6,Y,,8.479851723,5,N,N,5.511193275,4,N,N,0,448,,,0,448,,,2050      2034      2059      2113,,,,,,,,,0
1,-1,-2,6080,0,28,242,0,4503,0,0,0,3569,23,1,6,5,671,39,656,7,34,667,9,Y,N,N,N,1,N,0,N,347208,N,,,57,21,A,300,90,,,,,,A003,7,0,31,29,1,269475,270868,84,25403,1806,37,242,9999,9999,999999996,0,1393,996,1,1557,999999998,644,4,12,7,11,7,Y,,5.959967613,4,N,N,6.398719788,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,799
2,14,-1,-2,0,34,139,1138,1138,1,76,0,1138,23,2,6,5,678,38,642,8,18,697,7,Y,N,N,N,1,N,0,N,85325,N,,,57,1921,A,500,150,,,,,,A003,86,0,32,32,0,17464,17464,0,0,697,9996,139,20,20,1138,1,1138,76,0,999999997,999999998,668,98,14,15,12,2,Y,,4.283549309,3,N,N,4.420477867,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,496
2,26,-1,-2,0,8,384,0,484,0,19,0,484,23,2,6,5,681,38,749,1,20,771,3,Y,N,N,N,1,N,0,N,106883,N,,,57,21,I,2500,750,1004,1015,,,,1015,733,0,9,9,0,484,484,0,0,25,9996,384,26,26,484,1,484,19,1,999999998,999999998,718,98,14,8,30,2,Y,,2.262278557,1,N,N,1.745943069,1,N,N,0,448,,,0,448,,,,,TRUE,0,0,0,1,0,0,938
1,47,-1,-3,0,6,127,0,250,5,50,1,250,95,9,4,5,635,38,675,6,13,713,6,Y,N,N,N,1,N,0,N,104773,N,,,57,121,A,800,240,,,,,,A003,757,640,5,5,0,159310,159310,0,0,1273,9996,127,66,66,250,1,250,50,1,1248,999999998,608,98,15,61,31,1,Y,,12.41977978,6,N,N,13.4087944,6,N,N,0,448,,,0,448,,,2116      2030      2110      2067,,FALSE,0,0,0,0,0,0,763
0,-1,-2,4680,0,15,402,3327,8007,0,83,0,3327,23,1,6,5,614,38,641,8,34,691,8,Y,N,N,N,1,N,0,N,105682,N,,,57,21,A,300,90,,,,,,A003,406,0,15,15,0,3327,3327,0,14094,153,34,402,9999,9999,3327,4,3327,84,0,999999998,999999998,588,4,7,95,63,8,Y,,7.200227737,4,N,N,8.135853767,5,N,N,0,448,,,0,448,,,2107      2033      2016,,FALSE,0,0,0,0,0,0,481
0,44,-2,-3,1,5,80,0,950,1,73,0,657,23,2,6,5,641,38,661,7,D2,693,7,Y,N,N,N,1,N,0,N,78734,N,,,57,21,A,500,150,,,,,,A003,648,0,11,10,0,657,657,0,0,25,48,234,47,47,657,1,657,88,0,999999998,999999998,578,98,15,63,79,1,Y,,16.46968079,7,N,N,8.486325264,5,N,N,0,448,,,0,448,,,2033      2107      2030      2049,,FALSE,0,0,0,0,0,0,533
0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,6,,0,,0,0,,0,0,,,,,2,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
1,46,-1,-3,0,17,133,2205,2205,4,92,0,2205,23,3,6,5,625,38,636,8,P6,703,7,Y,N,N,N,1,N,0,N,231331,N,,,57,21,A,500,150,,,,,,A003,443,0,10,9,0,27645,27645,0,0,542,9996,133,64,64,2205,2,2205,96,1,999999997,999999998,627,98,15,4,18,1,Y,,9.771728516,5,N,N,17.40342712,7,N,N,0,448,,,0,448,,,2050      2059      2110      2021,,FALSE,0,0,0,0,0,0,930
3,35,-1,-2,0,35,265,5769,6375,0,64,0,7768,95,5,8,5,677,38,704,4,20,778,2,Y,N,N,N,2,N,0,N,203831,N,,,57,,A,2400,720,,,,,,A003,911,672,38,38,0,7768,7768,0,0,355,9996,265,43,43,6356,5,6356,58,1,999999997,999999997,674,98,32,14,34,2,Y,,3.92169857,3,N,N,3.760521889,3,N,N,0,448,,,2.311079025,448,N,N,,,FALSE,0,0,0,0,0,0,635
0,47,-1,-2,0,12,143,0,665,0,74,0,665,23,2,6,5,648,38,672,6,1033,716,6,Y,N,N,N,1,N,0,N,79805,N,,,57,132127,A,800,240,,,,,,A003,665,0,13,12,0,665,665,0,0,34,9996,182,48,48,665,1,665,78,0,999999998,999999997,644,98,14,12,30,2,Y,,6.834060669,4,N,N,9.543790817,5,N,N,0,448,,,0,448,,,2016      2116,,FALSE,0,0,0,0,0,0,665
2,11,-1,-3,0,9,211,0,0,1,0,0,0,95,5,8,5,715,38,724,2,20,755,4,Y,N,N,N,1,N,0,N,936136,N,,,57,11621,A,300,90,,,,,,A003,694,659,2,1,0,0,0,0,0,0,9996,174,11,11,0,1,0,0,0,999999997,999999998,694,98,14,30,12,2,Y,,6.240821838,4,N,N,0,448,,,0,448,,,3.730367661,448,N,N,2110      2053      2116      2049,,FALSE,0,0,0,0,0,0,885
3,21,-1,-3,0,9,176,0,-5,1,0,0,999999996,23,2,6,5,610,38,699,4,20,705,7,Y,N,N,N,2,N,0,N,30617,N,,,57,21,A,500,150,,,,,,A003,353,0,13,12,0,999999996,999999996,0,0,999999996,9996,349,21,21,999999997,0,999999997,997,2,999999998,999999998,704,98,47,14,15,2,Y,,4.631622314,3,N,N,3.985811234,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,391
2,-1,-2,-3,0,21,258,2020,7964,-4,21,0,2646,95,9,4,5,608,38,703,4,34,749,4,Y,N,N,N,1,Y,0,N,416818,N,,6,57,1221,R,1200,360,,,,,,103,218,629,25,23,0,2646,2646,0,12484,162,42,258,9999,9999,2646,6,2646,32,0,999999997,999999998,777,36,34,32,4,11,Y,,6.238003731,4,N,N,10.82413197,6,N,N,0,448,,,0,448,,,2018      2033,,,,,,,,,0
2,-1,-2,3276,0,22,190,0,774,4,10,0,727,23,1,6,5,663,39,629,8,34,688,8,Y,N,N,N,1,N,0,N,206266,N,,,57,21,A,300,90,,,,,,A003,95,0,24,19,0,40644,40644,0,6709,758,41,190,9999,9999,727,3,727,32,2,999999998,999999998,650,63,39,34,12,9,Y,,22.15260315,8,N,N,8.30222702,5,N,N,0,448,,,0,448,,,2007      2016      2105      2033,,FALSE,0,0,0,0,0,0,593
0,0,0,0,0,0,0,0,0,0,0,0,14774,23,2,6,3,662,40,700,4,P6,736,5,Y,N,N,N,1,N,0,N,44675,N,,,57,,A,1500,450,,,,,,A003,891,0,17,17,0,14774,14774,0,0,541,9996,205,88,88,11036,3,11036,92,0,999999998,999999998,,,,,,,E,,6.596484184,4,N,N,4.538578033,3,N,N,0,448,,,0,448,,,2050      2120      2036      2016,,FALSE,0,0,0,0,0,0,395
0,8,-1,-2,0,24,368,0,-5,1,0,0,999999997,23,2,6,5,651,38,696,4,18,741,4,Y,N,N,N,2,N,0,N,503279,N,,,57,1111721,A,1800,540,,,,,,A003,196,0,21,20,0,45192,45192,0,0,921,9996,368,12,12,999999997,0,999999997,997,0,999999998,999999998,680,98,47,14,15,2,Y,,3.719118118,3,N,N,5.15058136,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,464
0,-1,-2,272,0,60,236,550,822,0,30,0,1038,23,1,6,5,640,39,732,2,34,778,2,Y,N,N,N,1,N,0,N,90714,N,,,57,21,A,2500,750,,,,,,A003,521,0,53,35,0,149807,149807,0,2956,1039,57,236,9999,9999,550,1,550,61,0,649,999999998,726,39,4,55,12,9,Y,,3.81789875,3,N,N,5.038881302,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,578
2,8,-1,-2,0,17,252,0,-5,2,0,0,462,95,5,8,5,656,38,670,6,18,749,4,Y,N,N,N,1,N,0,N,76948,N,,,57,21,A,1900,570,,,,,,A003,162,705,18,17,0,34436,34436,0,0,730,9996,252,9,9,462,1,462,46,1,999999998,999999998,675,98,47,14,15,2,Y,,4.064661026,3,N,N,4.668122292,3,N,N,0,448,,,5.167775154,448,N,N,,,FALSE,0,0,0,0,0,0,735
2,0,0,0,0,0,0,0,0,0,0,0,14966,23,2,6,3,601,38,633,8,P6,748,4,Y,N,N,N,1,N,0,N,149545,N,,,57,121,D,0,0,1002,2050,2036,2120,2059,1060,573,0,36,32,0,262427,262427,0,0,2061,75,172,48,48,8959,7,8959,78,1,1143,999999998,,,,,,,N,,16.6424408,7,N,N,11.16785431,6,N,N,0,448,,,0,448,,,2050      2036      2120      2059,,,,,,,,,0
0,10,-1,-2,0,20,224,0,1442,3,0,0,0,23,2,6,5,620,38,691,4,18,715,6,Y,N,N,N,1,N,0,N,59935,N,,,57,132127,A,1000,300,,,,,,A003,956,0,20,19,0,5838,5838,0,0,176,9996,224,14,14,999999997,0,999999997,997,0,999999998,999999998,693,98,14,12,15,2,Y,,3.832014084,3,N,N,6.562933922,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,668
0,-1,-2,4150,2,11,352,0,-2,-4,0,0,734,23,1,6,5,644,38,649,7,18,666,9,Y,N,N,N,1,N,0,N,51136,N,,,57,21,D,0,0,1002,1018,,,,1018,367,0,19,11,2,102785,102785,22735,0,1720,17,352,9999,9999,734,1,734,50,0,447,999999998,549,72,95,7,8,6,Y,,5.258405685,4,N,N,8.770100594,5,N,N,0,448,,,0,448,,,,,,,,,,,,0
0,-1,-2,903,0,12,196,0,1326,-4,0,0,0,23,1,6,5,687,39,752,1,34,778,2,Y,N,N,N,1,N,0,N,134708,N,,,57,1031721,A,2200,660,,,,,,A003,165,0,13,13,0,23987,23987,0,1326,1101,22,196,9999,9999,0,1,0,0,0,999999996,999999998,660,12,61,14,11,10,Y,,4.317249298,3,N,N,4.701563835,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,591
1,15,-1,-2,0,10,80,0,669,4,67,0,1132,95,5,8,5,620,38,624,9,18,688,8,Y,N,N,N,2,N,0,N,125649,N,,,57,21,A,300,90,,,,,,A003,679,665,11,11,0,48213,48213,0,0,873,9996,80,19,19,985,1,985,66,2,999999997,999999998,662,98,14,12,8,2,Y,,6.574007988,4,N,N,4.349139214,3,N,N,0,448,,,8.505094528,448,N,N,2007      2110,,FALSE,0,0,0,0,0,0,520
